uniprot_id	gene_name
F6T5D1	PHTF1
H0Y825	PHTF1
Q8N3S3	PHTF2
B3KQZ2	PHTF2
G5E9H7	PHTF2
E9PEE3	PHTF2
O14832	PHYH
C9JR86	PHYH
C9IYS5	PHYH
B1ALH6	PHYH
A8MTS8	PHYH
Q5SRE7	PHYHD1
G5E9M0	PHYHD1
H7C2Q0	PHYHD1
I7HJS6	PHYHD1
H7C3M4	PHYHD1
F8WCG7	PHYHD1
Q92561	PHYHIP
E5RHN5	PHYHIP
Q96FC7	PHYHIPL
O43692	PI15
Q6UXB8	PI16
P19957	PI3
Q9BTU6	PI4K2A
E9PAM4	PI4K2A
Q8TCG2	PI4K2B
G5E9Z4	PI4K2B
P42356	PI4KA
C9JLI1	PI4KA
A8MTF1	PI4KA
J3KN10	PI4KA
Q8N8J0	PI4KAP1
A4QPH2	PI4KAP2
Q9UBF8	PI4KB
A6PVV8	PI4KB
E9PL47	PI4KB
E9PIH4	PI4KB
F8W860	PI4KB
H0YCW3	PI4KB
H0Y4F8	PI4KB
Q8IYJ0	PIANP
F5GZA6	PIANP
F5H3A9	PIANP
F5H0N9	PIANP
F5H191	PIANP
O75925	PIAS1
B3KSY9	PIAS1
H3BS65	PIAS1
H3BSI8	PIAS1
H3BUL7	PIAS1
O75928	PIAS2
B4DGW0	PIAS2
Q2TA77	PIAS2
K7EQX5	PIAS2
K7EMP6	PIAS2
K7ER97	PIAS2
K7EJT4	PIAS2
K7ERV6	PIAS2
Q9Y6X2	PIAS3
E7ESB4	PIAS3
F8WA94	PIAS3
E9PHH8	PIAS3
Q8N2W9	PIAS4
Q8WXW3	PIBF1
Q13492	PICALM
E9PJT1	PICALM
H0YCY1	PICALM
E9PK13	PICALM
E9PKP6	PICALM
H0YD48	PICALM
E9PLJ8	PICALM
H0YE97	PICALM
E9PI56	PICALM
H0YEH1	PICALM
H0YEF7	PICALM
H0YEY8	PICALM
Q9NRD5	PICK1
E7EX80	PICK1
F6TII1	PICK1
F6V3V1	PICK1
F6VY12	PICK1
F6V107	PICK1
Q7Z2X4	PID1
F5H314	PID1
Q9HB75	PIDD
E9PPT6	PIDD
H0YE55	PIDD
Q92508	PIEZO1
H3BRR7	PIEZO1
E7EUT2	PIEZO1
H7C2J5	PIEZO1
J3KQT3	PIEZO1
H3BSF6	PIEZO1
H0YB49	PIEZO1
Q9H5I5	PIEZO2
J3KSM7	PIEZO2
E7EVM7	PIEZO2
J3KRW1	PIEZO2
J3KRQ5	PIEZO2
J3QLJ9	PIEZO2
Q9H611	PIF1
Q8TCI5	PIFO
Q5J9I4	PIG16
P37287	PIGA
B3KUV7	PIGA
Q92521	PIGB
F5H1S1	PIGB
H3BNW7	PIGB
H3BQU3	PIGB
H3BS45	PIGB
H3BRK6	PIGB
Q92535	PIGC
Q07326	PIGF
E5RIN5	PIGF
F8WEN5	PIGF
H7C392	PIGF
Q5H8A4	PIGG
B4DKC7	PIGG
E7EWV1	PIGG
D6RC16	PIGG
D6RFE8	PIGG
E7EM50	PIGG
D6R9J9	PIGG
D6RD39	PIGG
Q14442	PIGH
B4DEE2	PIGH
H0YNL7	PIGH
H0YLY9	PIGH
H0YMV4	PIGH
H0YMT4	PIGH
H0YKZ3	PIGH
H0YLD0	PIGH
H0YKI1	PIGH
Q92643	PIGK
B1AK81	PIGK
B4E2M3	PIGK
A6NEM5	PIGK
Q9Y2B2	PIGL
B4DYN4	PIGL
B4DJK6	PIGL
A8MTV0	PIGL
J3KRR5	PIGL
J3KSD1	PIGL
J3QLG8	PIGL
J3QQI7	PIGL
Q9H3S5	PIGM
O95427	PIGN
K7EID9	PIGN
K7EJM6	PIGN
K7EQ07	PIGN
K7ESH9	PIGN
K7EPN0	PIGN
K7ENC3	PIGN
K7ELE1	PIGN
K7ERX5	PIGN
K7EQG0	PIGN
K7EK83	PIGN
K7EL34	PIGN
K7EMD7	PIGN
K7EM62	PIGN
K7EPJ2	PIGN
K7EM45	PIGN
K7ENK2	PIGN
Q8TEQ8	PIGO
P57054	PIGP
C9JKT1	PIGP
Q9BRB3	PIGQ
J3QTH6	PIGQ
H7C336	PIGQ
H0YFM9	PIGQ
E7ERP4	PIGQ
B8ZZ29	PIGQ
B8ZZC7	PIGQ
B8ZZ31	PIGQ
P01833	PIGR
Q96S52	PIGS
H0Y2N5	PIGS
K7EN97	PIGS
F5H019	PIGS
Q969N2	PIGT
B7Z1N3	PIGT
F5GWY0	PIGT
H7C2Y2	PIGT
Q9H490	PIGU
E7EVL4	PIGU
Q9NUD9	PIGV
B4DWP9	PIGV
E9PQC7	PIGV
Q7Z7B1	PIGW
C9JLC8	PIGW
Q8TBF5	PIGX
B4DFZ9	PIGX
A8MSL3	PIGX
C9JLT7	PIGX
H0Y2P9	PIGX
F8WEJ3	PIGX
C9JFU3	PIGX
C9JF71	PIGX
H7C0F2	PIGX
H7C081	PIGX
Q3MUY2	PIGY
Q86VD9	PIGZ
C9JQX2	PIGZ
H7C2E0	PIGZ
Q9NWS0	PIH1D1
Q8WWB5	PIH1D2
E9PD82	PIH1D2
B4DU48	PIH1D2
H0YCC0	PIH1D2
Q9NQM4	PIH1D3
Q6ZUJ8	PIK3AP1
O00443	PIK3C2A
B4E2G4	PIK3C2A
F5H2B0	PIK3C2A
E9PPP3	PIK3C2A
O00750	PIK3C2B
Q5SW97	PIK3C2B
Q5SWA0	PIK3C2B
Q5SW98	PIK3C2B
F5GWN5	PIK3C2B
O75747	PIK3C2G
F5GWG6	PIK3C2G
F5H7Y7	PIK3C2G
F5H369	PIK3C2G
Q8NEB9	PIK3C3
K7EIV6	PIK3C3
K7EKH3	PIK3C3
A8MYT4	PIK3C3
K7ENH3	PIK3C3
P42336	PIK3CA
C9J951	PIK3CA
C9JAM9	PIK3CA
P42338	PIK3CB
H7C565	PIK3CB
F8WDJ8	PIK3CB
H0Y871	PIK3CB
C9JYX0	PIK3CB
C9JNF6	PIK3CB
C9J345	PIK3CB
H7C527	PIK3CB
H7C5C3	PIK3CB
O00329	PIK3CD
Q5SR50	PIK3CD
F5H807	PIK3CD
P48736	PIK3CG
E9PDN7	PIK3CG
Q96FE7	PIK3IP1
D1MEI0	PIK3IP1
C9JMK5	PIK3IP1
P27986	PIK3R1
E5RHI0	PIK3R1
H0YBC2	PIK3R1
E5RK66	PIK3R1
H0YB27	PIK3R1
E5RJY0	PIK3R1
E5RGI8	PIK3R1
O00459	PIK3R2
E9PFP1	PIK3R2
Q92569	PIK3R3
Q5T4P3	PIK3R3
E7EMU8	PIK3R3
F6TDL0	PIK3R3
Q99570	PIK3R4
D6RAC3	PIK3R4
D6RBB7	PIK3R4
D6RJ98	PIK3R4
Q8WYR1	PIK3R5
J3KSW1	PIK3R5
J3KRE9	PIK3R5
J3KT66	PIK3R5
Q5UE93	PIK3R6
Q9Y2I7	PIKFYVE
C9JL08	PIKFYVE
F8WEZ0	PIKFYVE
E9PDH4	PIKFYVE
Q9UKJ1	PILRA
C9JJ79	PILRA
C9JGG1	PILRA
Q9UKJ0	PILRB
C9J8P3	PILRB
C9JTD2	PILRB
C9JGQ4	PILRB
C9JPU0	PILRB
C9JNA4	PILRB
P11309	PIM1
Q9P1W9	PIM2
C9J8V9	PIM2
Q86V86	PIM3
Q13526	PIN1
K7EN45	PIN1
K7EMU7	PIN1
K7EP26	PIN1
O15428	PIN1P1
Q9Y237	PIN4
D6RFY5	PIN4
J3KMW3	PIN4
F5H1P5	PIN4
H0Y8P6	PIN4
H0Y4T6	PIN4
H0Y610	PIN4
Q9BXM7	PINK1
A6NC86	PINLYP
H3BNW2	PINLYP
Q96BK5	PINX1
E5RGR1	PINX1
E5RJG9	PINX1
E5RIV0	PINX1
F8WBT5	PINX1
H0YBF0	PINX1
A4D1B5	PION
B7ZL33	PION
C9JRG7	PION
H7C0Q7	PION
P12273	PIP
P48426	PIP4K2A
B4DGX2	PIP4K2A
H7BXS3	PIP4K2A
Q5JUT2	PIP4K2A
Q5JUT3	PIP4K2A
P78356	PIP4K2B
J3QQP6	PIP4K2B
Q8TBX8	PIP4K2C
F8VU68	PIP4K2C
F8VVB2	PIP4K2C
F8VNT5	PIP4K2C
H0YIJ6	PIP4K2C
Q99755	PIP5K1A
A2A5X0	PIP5K1A
A6PW58	PIP5K1A
B4DY52	PIP5K1A
A6PW57	PIP5K1A
A6PW56	PIP5K1A
E9PSF8	PIP5K1A
O14986	PIP5K1B
B4DIG7	PIP5K1B
O60331	PIP5K1C
Q5T9C9	PIP5KL1
Q9P0Z9	PIPOX
K7EK30	PIPOX
K7EJU8	PIPOX
A2A3N6	PIPSL
O00625	PIR
P0C851	PIRT
Q9UG56	PISD
B1AKN0	PISD
B1AKM8	PISD
B1AKM6	PISD
B1AKM9	PISD
H0Y7P7	PISD
F8WCS6	PISD
Q9GZP4	PITHD1
Q00169	PITPNA
I3L4U7	PITPNA
I3L3W1	PITPNA
I3L459	PITPNA
I3L4H1	PITPNA
I3NI10	PITPNA
I3L2X8	PITPNA
I3L4C0	PITPNA
I3L471	PITPNA
F5GWE5	PITPNA
P48739	PITPNB
B7Z7Q0	PITPNB
B3KYB7	PITPNB
B3KYB6	PITPNB
H0Y862	PITPNB
H7C4U1	PITPNB
Q9UKF7	PITPNC1
E7EU35	PITPNC1
J3QR20	PITPNC1
J3QS95	PITPNC1
J9JID9	PITPNC1
J3QRS7	PITPNC1
O00562	PITPNM1
E9PNU6	PITPNM1
E9PSD1	PITPNM1
E9PMS0	PITPNM1
E9PMZ6	PITPNM1
Q9BZ72	PITPNM2
E7EQC3	PITPNM2
F5H664	PITPNM2
F5H361	PITPNM2
Q9BZ71	PITPNM3
F8WEW5	PITPNM3
I3L1K1	PITPNM3
Q5JRX3	PITRM1
C9JSL2	PITRM1
E7ES23	PITRM1
H0Y4F7	PITRM1
B1APQ1	PITRM1
B1APQ0	PITRM1
H0Y7L7	PITRM1
P78337	PITX1
D6R9U1	PITX1
D6R955	PITX1
H0YJC8	PITX1
Q99697	PITX2
D6RFI4	PITX2
D6RBG8	PITX2
A8MUL9	PITX2
G3V2Z0	PITX2
O75364	PITX3
Q96J94	PIWIL1
F5H889	PIWIL1
F5GWW4	PIWIL1
F5GZL9	PIWIL1
F5H2F7	PIWIL1
F5GYG0	PIWIL1
F5H3U6	PIWIL1
Q8TC59	PIWIL2
Q7Z3Z3	PIWIL3
E9PIP6	PIWIL3
Q7Z3Z4	PIWIL4
F5GX26	PIWIL4
F5H116	PIWIL4
Q8NG27	PJA1
A2A322	PJA1
K7EPW5	PJA1
K7EPI8	PJA1
O43164	PJA2
P98161	PKD1
H3BSE8	PKD1
H3BPM4	PKD1
H3BV77	PKD1
H3BTE0	PKD1
H3BSE9	PKD1
H3BTG3	PKD1
H3BQF4	PKD1
I3L4N0	PKD1
Q8TDX9	PKD1L1
H7C083	PKD1L1
Q7Z442	PKD1L2
H0YEQ7	PKD1L2
Q7Z443	PKD1L3
H0YED6	PKD1P1
H0YEP2	PKD1P1
Q13563	PKD2
B4DFN3	PKD2
Q9P0L9	PKD2L1
E9PRD1	PKD2L1
H0YET4	PKD2L1
H0YDN7	PKD2L1
Q9NZM6	PKD2L2
D6RF71	PKD2L2
D6RBX8	PKD2L2
Q504Y2	PKDCC
F8WB71	PKDCC
Q9NTG1	PKDREJ
P08F94	PKHD1
Q86WI1	PKHD1L1
H0YF65	PKHD1L1
P61925	PKIA
Q9C010	PKIB
Q5T0Z6	PKIB
Q5T0Z7	PKIB
Q9Y2B9	PKIG
Q5H937	PKIG
P30613	PKLR
F8W6W2	PKLR
P14618	PKM
H3BT25	PKM
H3BTJ2	PKM
H3BU13	PKM
H3BTN5	PKM
H3BSU3	PKM
H3BQ34	PKM
H3BUW1	PKM
H3BQZ3	PKM
H3BN34	PKM
Q504U3	PKM2
Q99640	PKMYT1
I3L1V2	PKMYT1
B4DXD4	PKMYT1
A6NHV6	PKMYT1
B4DZM6	PKMYT1
I3L4K3	PKMYT1
I3L1H7	PKMYT1
I3L3P0	PKMYT1
I3L4Y0	PKMYT1
I3L2S4	PKMYT1
I3L136	PKMYT1
Q16512	PKN1
K7EL10	PKN1
K7EM57	PKN1
K7EKY9	PKN1
K7EN76	PKN1
K7EPK3	PKN1
K7ES10	PKN1
Q16513	PKN2
B1AL79	PKN2
H0Y429	PKN2
H0Y5V5	PKN2
Q6P5Z2	PKN3
P55347	PKNOX1
H0YKV5	PKNOX1
H0YL24	PKNOX1
H0YLD9	PKNOX1
H0YMX0	PKNOX1
E7EPN6	PKNOX1
H0YM69	PKNOX1
Q96KN3	PKNOX2
B7ZAF3	PKNOX2
E9PKL2	PKNOX2
H0YLV3	PKNOX2
F5GZ15	PKNOX2
E9PRB6	PKNOX2
H0YLX0	PKNOX2
E9PQS4	PKNOX2
Q13835	PKP1
Q99959	PKP2
Q9Y446	PKP3
E9PK71	PKP3
E9PRW6	PKP3
E9PJR7	PKP3
E9PKC4	PKP3
H0YEY5	PKP3
E9PQ15	PKP3
Q99569	PKP4
E7EST6	PKP4
E7EMY7	PKP4
E9PHJ1	PKP4
E7EP40	PKP4
H0YFB1	PKP4
Q53H76	PLA1A
G5E9W0	PLA1A
H7C4H1	PLA1A
O15496	PLA2G10
H3BRW4	PLA2G10
Q9BZM1	PLA2G12A
D6RBP5	PLA2G12A
Q9BX93	PLA2G12B
Q8NCC3	PLA2G15
B4DJW4	PLA2G15
B4DPU0	PLA2G15
B4DUD1	PLA2G15
H3BM47	PLA2G15
H3BT70	PLA2G15
H3BMU8	PLA2G15
H3BPT3	PLA2G15
P53816	PLA2G16
F5H7E5	PLA2G16
P04054	PLA2G1B
Q9BS22	PLA2G1B
F8W062	PLA2G1B
P14555	PLA2G2A
Q5R387	PLA2G2C
J3KMZ3	PLA2G2C
Q9UNK4	PLA2G2D
Q9NZK7	PLA2G2E
Q9BZM2	PLA2G2F
Q9NZ20	PLA2G3
P47712	PLA2G4A
E7EU42	PLA2G4A
P0C869	PLA2G4B
H3BSX5	PLA2G4B
Q9UP65	PLA2G4C
Q86XP0	PLA2G4D
Q3MJ16	PLA2G4E
C9JK77	PLA2G4E
B7WPN2	PLA2G4E
Q68DD2	PLA2G4F
C9J281	PLA2G4F
H3BPX7	PLA2G4F
H3BNW4	PLA2G4F
H3BSG9	PLA2G4F
H7BXJ8	PLA2G4F
H3BMD0	PLA2G4F
P39877	PLA2G5
O60733	PLA2G6
B7Z6K3	PLA2G6
B0QYE9	PLA2G6
F2Z3G2	PLA2G6
H0Y6T3	PLA2G6
E7EN23	PLA2G6
E7EX67	PLA2G6
H0Y4M7	PLA2G6
F8WEQ9	PLA2G6
H0Y6W2	PLA2G6
F8WEN3	PLA2G6
H7C3P5	PLA2G6
H0Y7G5	PLA2G6
Q13093	PLA2G7
B4DLM5	PLA2G7
F5GYY6	PLA2G7
Q13018	PLA2R1
Q9Y263	PLAA
H0YC16	PLAA
E5RIM3	PLAA
H0YAU9	PLAA
H0YBW4	PLAA
Q9HBJ0	PLAC1
Q86WS3	PLAC1L
E9PJA4	PLAC1L
Q8WY50	PLAC4
Q9NZF1	PLAC8
D6RA24	PLAC8
A1L4L8	PLAC8L1
D6RBV4	PLAC8L1
Q5JTB6	PLAC9
Q5JTB4	PLAC9
Q5JTB5	PLAC9
Q6DJT9	PLAG1
Q9UM63	PLAGL1
Q5TFH3	PLAGL1
Q9UPG8	PLAGL2
P00750	PLAT
K4DI88	PLAT
B4DN26	PLAT
B4DNJ1	PLAT
H0YBH9	PLAT
E5RHG4	PLAT
E5RGA1	PLAT
E7ESF4	PLAT
P00749	PLAU
E7ESM2	PLAU
E7ET40	PLAU
Q03405	PLAUR
Q6P1J6	PLB1
H7C1D3	PLB1
H7BZW4	PLB1
C9JYQ2	PLB1
H7C012	PLB1
H7BYX7	PLB1
H7C2A5	PLB1
Q6P4A8	PLBD1
F5GYQ3	PLBD1
F5H053	PLBD1
Q8NHP8	PLBD2
H0YIX0	PLBD2
F5H5E2	PLBD2
Q9NQ66	PLCB1
Q8IV92	PLCB1
H0YCJ2	PLCB1
Q8IV91	PLCB1
B1AK73	PLCB1
Q00722	PLCB2
Q9BVT6	PLCB2
B9EGH5	PLCB2
H0YK35	PLCB2
H0YKR9	PLCB2
H0YNI4	PLCB2
Q01970	PLCB3
G5E960	PLCB3
Q15147	PLCB4
B1AJW2	PLCB4
B1AJW1	PLCB4
Q5JYS9	PLCB4
B1AJW4	PLCB4
B1AJW3	PLCB4
E2QRH8	PLCB4
P51178	PLCD1
Q8N3E9	PLCD3
F5GXC1	PLCD3
K7EQF2	PLCD3
H0YGF8	PLCD3
K7EKJ1	PLCD3
K7EMI6	PLCD3
Q9BRC7	PLCD4
F2Z3H8	PLCD4
H7C281	PLCD4
C9JAE4	PLCD4
C9JEA7	PLCD4
H7C237	PLCD4
Q9P212	PLCE1
P19174	PLCG1
P16885	PLCG2
H3BMT7	PLCG2
H3BQV5	PLCG2
H3BPZ3	PLCG2
Q4KWH8	PLCH1
O75038	PLCH2
B9DI82	PLCH2
H0Y458	PLCH2
B9DI81	PLCH2
A6NGX9	PLCH2
Q15111	PLCL1
F8WAR2	PLCL1
H3BUD4	PLCL1
Q9UPR0	PLCL2
H7C276	PLCL2
Q9NUJ7	PLCXD1
C9JP92	PLCXD1
K7EIC3	PLCXD1
Q0VAA5	PLCXD2
C9JB87	PLCXD2
Q63HM9	PLCXD3
Q86YW0	PLCZ1
Q8N7X7	PLCZ1
Q8N7S5	PLCZ1
F5H474	PLCZ1
H0YFH9	PLCZ1
F5H3L4	PLCZ1
F5H2Y6	PLCZ1
F5GZK3	PLCZ1
H0YGY7	PLCZ1
H0YH40	PLCZ1
F5H828	PLCZ1
C9IZ68	PLCZ1
F5GYE4	PLCZ1
F5H2D7	PLCZ1
H0YGH7	PLCZ1
Q13393	PLD1
H7C0L3	PLD1
F8WBV7	PLD1
C9IY79	PLD1
O14939	PLD2
I3L2C9	PLD2
I3L1F3	PLD2
I3L222	PLD2
I3L3I7	PLD2
I3L4R5	PLD2
I3L381	PLD2
Q8IV08	PLD3
E2QRG1	PLD3
E2QRD3	PLD3
Q96BZ4	PLD4
G3V3J8	PLD4
F5H2B5	PLD4
G3V472	PLD4
Q8N7P1	PLD5
F8W7H1	PLD5
F5H329	PLD5
F5GXZ8	PLD5
J3KP61	PLD5
Q8N2A8	PLD6
Q15149	PLEC
H0YDN1	PLEC
E9PKG0	PLEC
E9PQ28	PLEC
E9PMV1	PLEC
E9PIA2	PLEC
P08567	PLEK
Q9NYT0	PLEK2
H0YIZ5	PLEK2
H0YJ64	PLEK2
H0YJD0	PLEK2
G3V337	PLEK2
Q9HB21	PLEKHA1
Q5RGS4	PLEKHA1
Q5RGS6	PLEKHA1
Q9HB19	PLEKHA2
E5RGP3	PLEKHA2
E5RHB5	PLEKHA2
F5GZK0	PLEKHA2
Q9HB20	PLEKHA3
F8WCR7	PLEKHA3
H7C0Q0	PLEKHA3
Q9H4M7	PLEKHA4
Q9HAU0	PLEKHA5
A0JP02	PLEKHA5
B4DJX4	PLEKHA5
Q86ST7	PLEKHA5
F5H0I0	PLEKHA5
F5H1X3	PLEKHA5
E7EME8	PLEKHA5
H0YG48	PLEKHA5
H0YGJ6	PLEKHA5
Q9Y2H5	PLEKHA6
Q5VTI5	PLEKHA6
Q6IQ23	PLEKHA7
E9PL74	PLEKHA7
E9PKC0	PLEKHA7
E9PIK1	PLEKHA7
H0YDE2	PLEKHA7
E9PN45	PLEKHA7
Q96JA3	PLEKHA8
B5MDU3	PLEKHA8
F8WE82	PLEKHA8
J3KQS5	PLEKHA8
O95397	PLEKHA8P1
Q9UF11	PLEKHB1
F5H3M1	PLEKHB1
F5GXN2	PLEKHB1
F5GY87	PLEKHB1
F5H4T3	PLEKHB1
F5GYU9	PLEKHB1
F5GZ38	PLEKHB1
F5H866	PLEKHB1
F5H114	PLEKHB1
F5GY96	PLEKHB1
F5H0R6	PLEKHB1
F5GZH3	PLEKHB1
F5H1B8	PLEKHB1
F5H190	PLEKHB1
Q96CS7	PLEKHB2
B4DJB7	PLEKHB2
B8ZZN1	PLEKHB2
B7WPA5	PLEKHB2
A6NEE1	PLEKHD1
Q96S99	PLEKHF1
K7ELB8	PLEKHF1
K7EIX0	PLEKHF1
Q9H8W4	PLEKHF2
Q9ULL1	PLEKHG1
Q5T1F3	PLEKHG1
H0YD71	PLEKHG1
Q9H7P9	PLEKHG2
C9JVL3	PLEKHG2
E7ESZ3	PLEKHG2
C9J7S4	PLEKHG2
H7BXC7	PLEKHG2
A1L390	PLEKHG3
G3V278	PLEKHG3
G3V3I3	PLEKHG3
G3V2V2	PLEKHG3
G3V311	PLEKHG3
Q58EX7	PLEKHG4
H3BQE6	PLEKHG4
J3QSC9	PLEKHG4
H3BME5	PLEKHG4
H3BQP9	PLEKHG4
H3BQ60	PLEKHG4
H3BSU4	PLEKHG4
H3BPQ5	PLEKHG4
H3BPA8	PLEKHG4
Q96PX9	PLEKHG4B
Q96HN1	PLEKHG4B
O94827	PLEKHG5
K7ER29	PLEKHG5
Q5SY18	PLEKHG5
Q3KR16	PLEKHG6
F5H731	PLEKHG6
Q6ZR37	PLEKHG7
Q9ULM0	PLEKHH1
H0YKY5	PLEKHH1
H0YLU5	PLEKHH1
H0YMQ6	PLEKHH1
E7ESY2	PLEKHH1
Q8IVE3	PLEKHH2
H0YBV1	PLEKHH2
E5RGK1	PLEKHH2
Q7Z736	PLEKHH3
C9J412	PLEKHH3
K7EK04	PLEKHH3
Q9NW61	PLEKHJ1
K7EKK8	PLEKHJ1
K7ERW3	PLEKHJ1
K7EN12	PLEKHJ1
K7EIZ3	PLEKHJ1
K7ERH2	PLEKHJ1
K7EIW9	PLEKHJ1
Q9Y4G2	PLEKHM1
J3KS30	PLEKHM1
F8W648	PLEKHM1
J3KRL8	PLEKHM1
K7EPF2	PLEKHM1
K7EII8	PLEKHM1
F8VU59	PLEKHM1
F8W1S3	PLEKHM1
J3KRU0	PLEKHM1
K7EQ68	PLEKHM1
F8VRF9	PLEKHM1
K7EMP2	PLEKHM1
Q69YJ1	PLEKHM1P
Q8IWE5	PLEKHM2
Q5VVD7	PLEKHM2
Q6ZWE6	PLEKHM3
C9J119	PLEKHM3
H7C0J9	PLEKHM3
Q494U1	PLEKHN1
J3KSM5	PLEKHN1
Q53GL0	PLEKHO1
Q5T4P9	PLEKHO1
Q5T4P8	PLEKHO1
Q8TD55	PLEKHO2
Q5SXH7	PLEKHS1
H7BZQ2	PLEKHS1
Q6UQ28	PLET1
P00747	PLG
A6PVI2	PLG
Q5TEH5	PLG
Q15195	PLGLA
Q02325	PLGLB1
F8WCD6	PLGLB1
E9PHF4	PLGLB2
Q9HBL7	PLGRKT
O60240	PLIN1
H0YM16	PLIN1
Q99541	PLIN2
Q5SYF5	PLIN2
Q5SYF3	PLIN2
Q5SYF4	PLIN2
E9PG83	PLIN2
O60664	PLIN3
K7EL96	PLIN3
K7ER39	PLIN3
K7ERZ3	PLIN3
K7EQF4	PLIN3
K7EJD0	PLIN3
Q96Q06	PLIN4
Q00G26	PLIN5
K7EIX1	PLIN5
K7ELW7	PLIN5
P53350	PLK1
I3L387	PLK1
I3L309	PLK1
I3L2H5	PLK1
Q2M2Z5	PLK1S1
Q9NYY3	PLK2
Q9H4B4	PLK3
O00444	PLK4
J3KR82	PLK4
J3KR84	PLK4
H0YAL6	PLK4
Q496M5	PLK5
K7EL33	PLK5
Q9Y342	PLLP
J3QLJ3	PLLP
H3BN27	PLLP
P26678	PLN
Q02809	PLOD1
B4DR87	PLOD1
Q5JXB9	PLOD1
Q5JXB8	PLOD1
Q5JXB7	PLOD1
O00469	PLOD2
B3KWS3	PLOD2
F8WEW3	PLOD2
C9JXZ0	PLOD2
E7ETU9	PLOD2
O60568	PLOD3
H7C2A8	PLOD3
C9JIX5	PLOD3
H7C2S8	PLOD3
H7C0B8	PLOD3
C9JU11	PLOD3
H7C2V1	PLOD3
P60201	PLP1
B1B1G2	PLP1
B1B1G3	PLP1
B1B1G1	PLP1
B1B1G5	PLP1
B1B1G4	PLP1
B1B1G6	PLP1
Q04941	PLP2
O43660	PLRG1
B7Z982	PLRG1
D6RA26	PLRG1
H0YA24	PLRG1
H0YAA2	PLRG1
D6RE04	PLRG1
A8MW61	PLRG1
Q14651	PLS1
C9JU08	PLS1
C9J0F3	PLS1
C9J359	PLS1
C9JAM8	PLS1
C9JVY2	PLS1
C9JAM3	PLS1
C9JYI1	PLS1
P13797	PLS3
B4DGB4	PLS3
B4DI60	PLS3
B7Z6M1	PLS3
F2Z2Z9	PLS3
F8W8D8	PLS3
H7C4N2	PLS3
O15162	PLSCR1
F2Z3F2	PLSCR1
B4DTE8	PLSCR1
C9J7K9	PLSCR1
C9JSI9	PLSCR1
C9J0H3	PLSCR1
C9J9P4	PLSCR1
C9JE06	PLSCR1
H7C5I5	PLSCR1
Q9NRY7	PLSCR2
C9J636	PLSCR2
F8WEZ1	PLSCR2
Q9NRY6	PLSCR3
I3NI29	PLSCR3
I3L3X5	PLSCR3
I3L161	PLSCR3
I3L1V1	PLSCR3
I3L4F5	PLSCR3
I3L1P6	PLSCR3
Q9NRQ2	PLSCR4
C9J916	PLSCR4
C9JNW2	PLSCR4
C9J6E1	PLSCR4
E9PHR9	PLSCR4
C9J3P9	PLSCR4
C9J664	PLSCR4
A0PG75	PLSCR5
B2RXK5	PLSCR5
P55058	PLTP
B3KUE5	PLTP
Q9BX97	PLVAP
Q8IUK5	PLXDC1
B3KSI0	PLXDC1
B4E173	PLXDC1
C9JCL2	PLXDC1
C9JWQ3	PLXDC1
J3QRR7	PLXDC1
J3QR40	PLXDC1
J3KS04	PLXDC1
Q6UX71	PLXDC2
B7WP84	PLXDC2
Q9UIW2	PLXNA1
F8VSZ4	PLXNA1
O75051	PLXNA2
P51805	PLXNA3
Q9HCM2	PLXNA4
O43157	PLXNB1
G8JLJ7	PLXNB1
O15031	PLXNB2
H0Y6J7	PLXNB2
H0Y7X5	PLXNB2
A6QRH1	PLXNB2
A6QRG9	PLXNB2
E2PU09	PLXNB2
Q9ULL4	PLXNB3
B7Z3H9	PLXNB3
H7C3L0	PLXNB3
F5GZZ4	PLXNB3
F5GWC0	PLXNB3
H7BZV5	PLXNB3
H7C0P4	PLXNB3
O60486	PLXNC1
B4DHQ7	PLXNC1
F8W1K6	PLXNC1
F5H3A2	PLXNC1
F8VUW4	PLXNC1
F8W095	PLXNC1
Q9Y4D7	PLXND1
H0YAM9	PLXND1
D6RH25	PLXND1
H0Y9D1	PLXND1
H0YA64	PLXND1
H0YAB2	PLXND1
Q6GTS8	PM20D1
Q8IYS1	PM20D2
Q13794	PMAIP1
Q8N589	PMAIP1
P20382	PMCH
Q16048	PMCHL1
Q9BQD1	PMCHL2
P40967	PMEL
F8VZC6	PMEL
F8VUB1	PMEL
F5H2A6	PMEL
H0YJT5	PMEL
F8VXH8	PMEL
H0YIJ2	PMEL
F8VYZ1	PMEL
F8VZV2	PMEL
F8W1D1	PMEL
J3KP45	PMEL
Q969W9	PMEPA1
A2A2F4	PMEPA1
A2A2F5	PMEPA1
Q6P1K2	PMF1
Q8TBY8	PMFBP1
G3V1Q7	PMFBP1
F5GYR2	PMFBP1
F5H4F8	PMFBP1
F5H5J2	PMFBP1
F5GXW3	PMFBP1
F8W771	PMFBP1
F5H0H9	PMFBP1
H0YFP6	PMFBP1
P29590	PML
H3BT29	PML
H3BVD2	PML
H3BUJ5	PML
H3BT57	PML
H3BRN3	PML
E9PBR7	PML
Q92871	PMM1
F8WFD5	PMM1
O15305	PMM2
B7Z6R0	PMM2
B7Z419	PMM2
H3BM92	PMM2
H3BV55	PMM2
H3BV34	PMM2
H3BRM0	PMM2
H3BR08	PMM2
H3BPH4	PMM2
