a	b	c	IP	PR_97	PR_131	PR_204	PR_202	PR_43	PR_44	PR_45	PR_46	PR_80	PR_114	PR_227	PR_149	PR_90	PR_245	RT_98	RT_115	RT_132	RT_150	RT_206	RT_79	RT_208	RT_228	RT_51	RT_52	RT_53	RT_54	RT_89	RT_218	GP41_160	GP41_192	GP41_229	GP41_107	GP41_142	GP41_15	GP41_16	GP41_17	GP41_18	GP41_124	GP41_191	VPR_64	VPR_65	VPR_66	VPR_101	VPR_214	VPR_135	VPR_75	VPR_230	VPR_176	VPR_210	VPR_85	VPR_118	VPR_213	VPR_153	VPR_182	VPR_63	TAT_224	TAT_219	TAT_103	TAT_137	TAT_55	TAT_77	TAT_120	TAT_211	TAT_87	TAT_56	TAT_57	TAT_58	TAT_155	TAT_231	NEF_32	NEF_33	NEF_34	NEF_197	NEF_200	NEF_105	NEF_139	NEF_76	NEF_216	NEF_178	NEF_86	NEF_184	NEF_122	NEF_232	NEF_157	NEF_31	P6_198	P6_129	P6_35	P6_36	P6_37	P6_38	P6_233	P6_112	P6_147	P6_223	P6_95	CA_1	CA_2	CA_3	CA_4	CA_234	CA_110	CA_145	CA_185	CA_93	CA_127	NC_128	NC_199	NC_235	NC_111	NC_222	NC_146	NC_30	NC_27	NC_28	NC_29	NC_94	REV_104	REV_138	REV_236	REV_205	REV_78	REV_47	REV_48	REV_49	REV_50	REV_217	REV_88	REV_121	REV_207	REV_156	GP120_7	GP120_8	GP120_9	GP120_10	GP120_141	GP120_237	GP120_188	GP120_159	GP160_140	GP160_106	GP160_11	GP160_12	GP160_13	GP160_14	GP160_238	GP160_190	GP160_123	GP160_189	GP160_158	POL_96	POL_130	POL_39	POL_40	POL_41	POL_42	POL_203	POL_239	POL_113	POL_148	POL_201	VPU_240	VPU_226	VPU_67	VPU_68	VPU_69	VPU_70	VPU_136	VPU_73	VPU_183	VPU_163	VPU_177	VPU_83	VPU_119	VPU_169	VPU_154	VPU_102	VPU_215	IN_193	IN_162	IN_99	IN_196	IN_133	IN_241	IN_72	IN_194	IN_174	IN_180	IN_168	IN_82	IN_19	IN_20	IN_21	IN_22	IN_151	IN_116	GAG_161	GAG_187	GAG_5	GAG_6	GAG_71	GAG_167	GAG_108	GAG_173	GAG_143	GAG_81	GAG_242	GAG_179	GAG_186	GAG_91	GAG_220	GAG_125	MA_195	MA_109	MA_144	MA_243	MA_23	MA_24	MA_25	MA_26	MA_92	MA_221	MA_126	VIF_225	VIF_100	VIF_166	VIF_134	VIF_74	VIF_172	VIF_175	VIF_209	VIF_84	VIF_117	VIF_152	VIF_212	VIF_244	VIF_59	VIF_60	VIF_61	VIF_62	VIF_181	
a	b	c	Bait	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	PR	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	RT	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	GP41	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	P6	P6	P6	P6	P6	P6	P6	P6	P6	P6	P6	CA	CA	CA	CA	CA	CA	CA	CA	CA	CA	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	GP120	GP120	GP120	GP120	GP120	GP120	GP120	GP120	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	IN	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	MA	MA	MA	MA	MA	MA	MA	MA	MA	MA	MA	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	
a	b	c	Tag	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	VPR	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	TAT	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	NEF	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	REV	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP160	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	GP41|GP120	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR|POL	IN|RT|PR	IN|RT|PR	IN|RT|PR	IN|RT|PR	IN|RT|PR	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	VPU	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	POL	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	CA|MA|NC|P6|GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	GAG	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	VIF	
Q13045	0	1269	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13084	0	256	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.48	512.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	478236.0	0.0	0.0	0.0	185532.0	24173.0	0.0	0.0	2707.58	0.0	0.0	31.03	69223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13085	0	2346	N	0.0	53925350.0	0.0	28106.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12864678.0	0.0	0.0	0.0	0.0	26504063.0	824622.0	1762.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1561868.0	121.01	0.0	0.0	41946276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50347922.0	0.0	0.0	0.0	0.0	0.0	0.0	29411.31	20477063.0	0.0	0.0	0.0	0.0	0.0	80808960.0	0.0	0.0	0.0	29997.49	0.0	0.0	0.0	0.0	5892394.0	0.0	0.0	0.0	0.0	0.0	1914.3	0.0	30229502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407936.0	0.0	3311.53	35892665.0	0.0	0.0	0.0	0.0	0.0	0.0	1588250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2699061.0	667.79	0.0	41133267.0	40420406.0	14043.11	0.0	0.0	0.0	8970115.0	0.0	0.0	0.0	0.0	0.0	0.0	29923524.0	0.0	19582.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10244206.0	0.0	0.0	0.0	0.0	24298631.0	0.0	11305.39	4040724.0	31878590.0	0.0	0.0	0.0	0.0	0.0	0.0	3681.76	0.0	0.0	231691.0	0.0	42025949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3795064.0	14559.97	0.0	0.0	0.0	0.0	0.0	0.0	49993300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1359636.6	0.0	6003.21	0.0	0.0	0.0	2820.03	22153413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	731820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14177322.0	0.0	0.0	0.0	11816.62	0.0	0.0	37898994.0	5064.8	0.0	4254833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29311954.0	0.0	0.0	0.0	3185929.0	0.0	0.0	0.0	0.0	0.0	0.0	1351476.0	6439.05	0.0	0.0	0.0	0.0	0.0	0.0
Q13112	0	559	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13123	0	557	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	673834.0	0.0	0.0	276.0	0.0	26504.0	0.0	9812.0	0.0	1428.89	0.0	0.0	550.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13137	0	446	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13148	0	414	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13151	0	305	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2267.72	7119.04	797557.0	162697.0	0.0	523507.0	495337.0	332.9	156594.0	0.0	0.0	0.0	181113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471020.0	887.0	0.0	1124118.0	5170.7	1073839.0	0.0	0.0	0.0	0.0	0.0	844533.0	2611369.0	0.0	933.1	506606.0	0.0	0.0	0.0	0.0	7053.73	1204327.0	798192.0	231.92	384869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20679.0	0.0	0.0	0.0	0.0	10527.0	0.0	0.0	0.0	0.0	13397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.97	0.0	0.0	0.0	0.0	666293.0	0.0	224739.0	6399.0	0.0	301190.0	0.0	0.0	776.12	3154.0	0.0	0.0	20723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.22	0.0	0.0	0.0	11810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13155	0	320	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.02	0.0	5744.43	5176684.0	11067111.0	137819.0	166845.0	0.0	0.0	0.0	3846495.0	15831.9	11682511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q13162	0	271	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290542.0	11114.0	5640.0	180754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
