Bait	Prey	MiST score
NEF	Q9UGJ0	0.00000
NEF	Q9UGN5	0.00000
NEF	Q9UGP4	0.00000
NEF	Q9UGP5	0.00000
NEF	Q9UGY1	0.00000
NEF	Q9UH62	0.00000
NEF	Q9UH99	0.00000
NEF	Q9UHA3	0.00000
NEF	Q9UHB6	0.00000
NEF	Q9UHB7	0.00000
NEF	Q9UHF7	0.00000
NEF	Q9UHG3	0.00000
NEF	Q9UHQ9	0.00000
NEF	Q9UHR6	0.00000
NEF	Q9UHW5	0.00000
NEF	Q9UHW9	0.00000
NEF	Q9UHX1	0.00000
NEF	Q9UI30	0.00000
NEF	Q9UI47	0.00000
NEF	Q9UIF9	0.00000
NEF	Q9UIG0	0.00000
NEF	Q9UII4	0.00000
NEF	Q9UIJ7	0.00000
NEF	Q9UJ78	0.00000
NEF	Q9UJA5	0.00000
NEF	Q9UJK0	0.00000
NEF	Q9UJX2	0.00000
NEF	Q9UJX3	0.00000
NEF	Q9UJX4	0.00000
NEF	Q9UK99	0.00000
NEF	Q9UKB1	0.00000
NEF	Q9UKD2	0.00000
NEF	Q9UKI9	0.00000
NEF	Q9UKJ3	0.00000
NEF	Q9UKK3	0.00000
NEF	Q9UKN8	0.00000
NEF	Q9UKT9	0.00000
NEF	Q9UL40	0.00000
NEF	Q9UL42	0.00000
NEF	Q9UL49	0.00000
NEF	Q9UL68	0.00000
NEF	Q9ULI4	0.00000
NEF	Q9ULK4	0.00000
NEF	Q9ULV4	0.00000
NEF	Q9ULW3	0.00000
NEF	Q9ULX6	0.00000
NEF	Q9UM54	0.00000
NEF	Q9UMN6	0.00000
NEF	Q9UMS0	0.00000
NEF	Q9UMS4	0.00000
NEF	Q9UN37	0.00000
NEF	Q9UN42	0.00000
NEF	Q9UN86	0.00000
NEF	Q9UNE7	0.00000
NEF	Q9UNF1	0.00000
NEF	Q9UNM6	0.00000
NEF	Q9UNQ2	0.00000
NEF	Q9UNX3	0.00000
NEF	Q9UNX4	0.00000
NEF	Q9UNY4	0.00000
NEF	Q9UP95	0.00000
NEF	Q9UPP1	0.00000
NEF	Q9UPQ9	0.00000
NEF	Q9UPT5	0.00000
NEF	Q9UPT8	0.00000
NEF	Q9UPY3	0.00000
NEF	Q9UPY6	0.00000
NEF	Q9UQ03	0.00000
NEF	Q9UQ13	0.00000
NEF	Q9UQ35	0.00000
NEF	Q9UQE7	0.00000
NEF	Q9Y215	0.00000
NEF	Q9Y221	0.00000
NEF	Q9Y224	0.00000
NEF	Q9Y241	0.00000
NEF	Q9Y262	0.00000
NEF	Q9Y263	0.00000
NEF	Q9Y272	0.00000
NEF	Q9Y287	0.00000
NEF	Q9Y291	0.00000
NEF	Q9Y295	0.00000
NEF	Q9Y297	0.00000
NEF	Q9Y2D9	0.00000
NEF	Q9Y2H1	0.00000
NEF	Q9Y2M0	0.00000
NEF	Q9Y2N3	0.00000
NEF	Q9Y2P8	0.00000
NEF	Q9Y2Q9	0.00000
NEF	Q9Y2R0	0.00000
NEF	Q9Y2R4	0.00000
NEF	Q9Y2R5	0.00000
NEF	Q9Y2R9	0.00000
NEF	Q9Y2S7	0.00000
NEF	Q9Y2U8	0.00000
NEF	Q9Y2W1	0.00000
NEF	Q9Y2X3	0.00000
NEF	Q9Y2X9	0.00000
NEF	Q9Y312	0.00000
NEF	Q9Y399	0.00000
NEF	Q9Y3A6	0.00000
NEF	Q9Y3B2	0.00000
NEF	Q9Y3B4	0.00000
NEF	Q9Y3B7	0.00000
NEF	Q9Y3B9	0.00000
NEF	Q9Y3C1	0.00000
NEF	Q9Y3D0	0.00000
NEF	Q9Y3D3	0.00000
NEF	Q9Y3D5	0.00000
NEF	Q9Y3D9	0.00000
NEF	Q9Y3F4	0.00000
NEF	Q9Y3I0	0.00000
NEF	Q9Y3R5	0.00000
NEF	Q9Y3T9	0.00000
NEF	Q9Y3Y2	0.00000
NEF	Q9Y4A5	0.00000
NEF	Q9Y4B6	0.00000
NEF	Q9Y4C1	0.00000
NEF	Q9Y4C8	0.00000
NEF	Q9Y4F3	0.00000
NEF	Q9Y4L1	0.00000
NEF	Q9Y4P3	0.00000
NEF	Q9Y4W2	0.00000
NEF	Q9Y4Z0	0.00000
NEF	Q9Y580	0.00000
NEF	Q9Y5E9	0.00000
NEF	Q9Y5J1	0.00000
NEF	Q9Y5J9	0.00000
NEF	Q9Y5L4	0.00000
NEF	Q9Y5P8	0.00000
NEF	Q9Y5Q8	0.00000
NEF	Q9Y5Q9	0.00000
NEF	Q9Y5V0	0.00000
NEF	Q9Y5V3	0.00000
NEF	Q9Y5Y0	0.00000
NEF	Q9Y605	0.00000
NEF	Q9Y608	0.00000
NEF	Q9Y657	0.00000
NEF	Q9Y676	0.00000
NEF	Q9Y6D0	0.00000
NEF	Q9Y6D5	0.00000
NEF	Q9Y6D6	0.00000
NEF	Q9Y6G3	0.00000
NEF	Q9Y6G9	0.00000
NEF	Q9Y6H1	0.00000
NEF	Q9Y6K0	0.00000
NEF	Q9Y6M1	0.00000
NEF	Q9Y6V7	0.00000
NEF	Q9Y6Y0	0.00000
NEF	25121907	0.00001
NEF	P62266	0.00002
NEF	28876542	0.00006
NEF	28872817	0.00010
NEF	P16403	0.00012
NEF	P27635	0.00015
NEF	P13010	0.00017
NEF	Q9P2J5	0.00020
NEF	Q13409	0.00025
NEF	P62899	0.00026
NEF	Q00839	0.00028
NEF	P46781	0.00031
NEF	Q9BQA1	0.00032
NEF	Q86V81	0.00035
NEF	P62854	0.00044
NEF	P47914	0.00045
NEF	P62701	0.00046
NEF	P61313	0.00050
NEF	P54136	0.00065
NEF	O14929	0.00067
NEF	Q15046	0.00069
NEF	19172954	0.00071
NEF	P62847	0.00074
NEF	Q9Y3U8	0.00075
NEF	Q14697	0.00076
NEF	Q13263	0.00079
NEF	P62851	0.00088
NEF	P62917	0.00089
NEF	Q02543	0.00091
NEF	P40939	0.00097
NEF	O00571	0.00102
NEF	Q9H3K6	0.00107
NEF	P63208	0.00108
NEF	Q16576	0.00112
NEF	P01891	0.00121
NEF	P32969	0.00122
NEF	P62314	0.00124
NEF	P11940	0.00125
NEF	P02786	0.00135
NEF	O60814	0.00136
NEF	P01625	0.00137
NEF	P24539	0.00140
NEF	Q9Y6C9	0.00141
NEF	Q13151	0.00143
NEF	Q9BQG0	0.00148
NEF	P05787	0.00161
NEF	Q8WWM7	0.00187
NEF	P02768	0.00189
NEF	P62857	0.00191
NEF	P62244	0.00200
NEF	19172951	0.00210
NEF	9629358	0.00232
NEF	P48741	0.00240
NEF	P62906	0.00247
NEF	P52272	0.00247
NEF	P18621	0.00249
NEF	Q14204	0.00267
NEF	P41252	0.00305
NEF	P13646	0.00306
NEF	P16989	0.00322
NEF	Q8TC07	0.00391
NEF	P62318	0.00446
NEF	Q96P70	0.00456
NEF	Q9HAV7	0.00483
NEF	Q9UPN7	0.00487
NEF	Q8TF09	0.00506
NEF	P61254	0.00533
NEF	O00165	0.00566
NEF	Q9Y277	0.00573
NEF	O14654	0.00602
NEF	P62306	0.00664
NEF	Q6P2Q9	0.00689
NEF	Q29RF7	0.00691
NEF	Q14671	0.00699
NEF	Q9NVI1	0.00799
NEF	O60506	0.00814
NEF	Q7Z4H3	0.00845
NEF	O00483	0.00878
NEF	P07814	0.00944
NEF	Q9NS69	0.00988
NEF	P01889	0.01090
NEF	Q13137	0.01174
NEF	P07919	0.01226
NEF	P49755	0.01251
NEF	P62714	0.01258
NEF	Q86YZ3	0.01298
NEF	Q9Y265	0.01305
NEF	Q9UJZ1	0.01343
NEF	P63244	0.01348
NEF	P60604	0.01427
NEF	Q08J23	0.01491
NEF	P81605	0.01533
NEF	Q92804	0.01632
NEF	Q8TEX9	0.01759
NEF	Q9NVI7	0.01858
NEF	Q53GQ0	0.01935
NEF	Q92841	0.01981
NEF	P40227	0.01992
NEF	O95373	0.02064
NEF	Q86Y56	0.02069
NEF	O14545	0.02195
NEF	Q6PGP7	0.02202
NEF	P67809	0.02230
NEF	P78346	0.02239
NEF	P14678	0.02241
NEF	P40616	0.02244
NEF	O14880	0.02254
NEF	O76013	0.02356
NEF	Q9Y4W6	0.02444
NEF	Q9UM00	0.02476
NEF	P14868	0.02491
NEF	19172948	0.02520
NEF	Q6P1M0	0.02528
NEF	P00846	0.02531
NEF	Q96RQ3	0.02544
NEF	O00264	0.02545
NEF	P39656	0.02831
NEF	Q96EY1	0.02833
NEF	Q9P2R7	0.02918
NEF	Q5BJD5	0.02963
NEF	Q92734	0.03011
NEF	P62280	0.03108
NEF	28876544	0.03113
NEF	P63104	0.03435
NEF	Q5BJF2	0.03461
NEF	P52597	0.03507
NEF	P04899	0.03515
NEF	Q9H967	0.03529
NEF	O15173	0.03558
NEF	O75643	0.03566
NEF	Q9UBB4	0.03571
NEF	Q5JTZ9	0.03607
NEF	P11498	0.03608
NEF	Q15477	0.03725
NEF	P43307	0.03725
NEF	P62158	0.03748
NEF	P33992	0.03794
NEF	Q9BRX2	0.03843
NEF	O95573	0.03853
NEF	Q9Y383	0.03956
NEF	P53985	0.04080
NEF	Q9P003	0.04156
NEF	Q6ZV29	0.04486
NEF	P36578	0.04583
NEF	25121906	0.04599
NEF	Q9BTV4	0.04606
NEF	P50914	0.04768
NEF	Q9NRX2	0.04917
NEF	P46778	0.04970
NEF	Q93009	0.05151
NEF	P62913	0.05182
NEF	P10412	0.05234
NEF	O43324	0.05525
NEF	Q7Z3U7	0.05545
NEF	Q9BQ04	0.05588
NEF	P01614	0.05660
NEF	O94822	0.05755
NEF	Q8WUY1	0.05823
NEF	P40937	0.05828
NEF	P11310	0.06115
NEF	P60468	0.06131
NEF	Q86VI3	0.06206
NEF	Q9UBS4	0.06208
NEF	Q16531	0.06253
NEF	P57721	0.06260
NEF	Q99714	0.06328
NEF	P05387	0.06371
NEF	Q9GZT3	0.06393
NEF	P46776	0.06431
NEF	O14744	0.06594
NEF	P47897	0.06723
NEF	P24666	0.06850
NEF	Q9Y5A9	0.06860
NEF	P84098	0.06945
NEF	Q8N1F7	0.07062
NEF	P39023	0.07096
NEF	P14625	0.07149
NEF	P61513	0.07151
NEF	Q14974	0.07176
NEF	P62424	0.07299
NEF	Q5T9A4	0.07337
NEF	O14983	0.07382
NEF	P62888	0.07388
NEF	P10321	0.07459
NEF	P08574	0.07510
NEF	P26373	0.07610
NEF	Q07020	0.07640
NEF	Q96KQ7	0.07677
NEF	Q15366	0.07694
NEF	P05386	0.07754
NEF	Q12905	0.07755
NEF	O75688	0.07766
NEF	Q14739	0.07769
NEF	P61978	0.07820
NEF	P62753	0.07823
NEF	P61353	0.07849
NEF	Q14257	0.07900
NEF	P40429	0.07908
NEF	O00410	0.07912
NEF	O14980	0.07924
NEF	P48668	0.08056
NEF	P04259	0.08068
NEF	P62273	0.08069
NEF	Q7Z417	0.08079
NEF	P08727	0.08197
NEF	P52732	0.08248
NEF	P30459	0.08262
NEF	P42167	0.08348
NEF	Q9NU22	0.08381
NEF	P53007	0.08477
NEF	O95347	0.08553
NEF	P06576	0.08722
NEF	O60256	0.08973
NEF	O95678	0.09054
NEF	P13639	0.09227
NEF	Q14683	0.09258
NEF	P42166	0.09274
NEF	Q5SRE5	0.09275
NEF	P08670	0.09294
NEF	Q9Y230	0.09545
NEF	P21964	0.09574
NEF	P55060	0.09650
NEF	P35613	0.09842
NEF	25121908	0.09847
NEF	Q04695	0.09851
NEF	O95831	0.09919
NEF	P62736	0.09964
NEF	P68032	0.10115
NEF	Q16891	0.10143
NEF	P68133	0.10176
NEF	P63267	0.10183
NEF	P62826	0.10287
NEF	P57678	0.10355
NEF	P62829	0.10436
NEF	Q9GZP9	0.10465
NEF	O15397	0.10504
NEF	Q9NXS2	0.10515
NEF	Q13085	0.10567
NEF	P83731	0.10823
NEF	Q9NX14	0.10928
NEF	P19012	0.10944
NEF	Q92616	0.10983
NEF	P52292	0.11028
NEF	P62263	0.11032
NEF	P62750	0.11062
NEF	Q02878	0.11265
NEF	Q16769	0.11326
NEF	P05166	0.11355
NEF	O60313	0.11359
NEF	P05165	0.11445
NEF	P25490	0.11537
NEF	Q9UHI6	0.11550
NEF	P48643	0.11571
NEF	Q9NTJ3	0.11749
NEF	O60884	0.11840
NEF	O75489	0.11851
NEF	Q99623	0.11867
NEF	Q13315	0.11975
NEF	Q3ZCQ8	0.12038
NEF	P17066	0.12186
NEF	Q15758	0.12227
NEF	P18124	0.12332
NEF	P46779	0.12336
NEF	Q9P0J0	0.12383
NEF	P04843	0.12449
NEF	Q9NX63	0.12518
NEF	P19013	0.12601
NEF	P35232	0.12602
NEF	P35637	0.12629
NEF	P62333	0.12630
NEF	O60831	0.12665
NEF	O95299	0.12801
NEF	P30050	0.12849
NEF	P42695	0.12856
NEF	Q07065	0.12872
NEF	P25398	0.13132
NEF	P78371	0.13151
NEF	P48047	0.13175
NEF	P50454	0.13242
NEF	Q9HCC0	0.13327
NEF	Q06830	0.13332
NEF	P34931	0.13352
NEF	P54652	0.13397
NEF	P56192	0.13502
NEF	O95399	0.13624
NEF	Q9P035	0.13842
NEF	Q9BXW9	0.13849
NEF	Q3MHD2	0.13947
NEF	Q9NY65	0.14002
NEF	P31943	0.14028
NEF	P60866	0.14115
NEF	Q92621	0.14209
NEF	P08779	0.14646
NEF	P19338	0.14660
NEF	Q8IXI2	0.14738
NEF	Q66PJ3	0.14741
NEF	P00403	0.14788
NEF	P30153	0.14847
NEF	P50991	0.14870
NEF	P35520	0.14988
NEF	Q01813	0.15040
NEF	P62988	0.15177
NEF	P28331	0.15207
NEF	P15880	0.15217
NEF	Q92973	0.15242
NEF	Q13509	0.15257
NEF	P62241	0.15274
NEF	9629359	0.15278
NEF	Q92643	0.15481
NEF	P49411	0.15518
NEF	P02538	0.15549
NEF	P16615	0.15919
NEF	P45880	0.16067
NEF	Q86VP6	0.16162
NEF	O14735	0.16263
NEF	Q96T76	0.16340
NEF	P35527	0.16418
NEF	P50990	0.16432
NEF	P02533	0.16433
NEF	Q86UT6	0.16439
NEF	Q93008	0.16474
NEF	P51617	0.16475
NEF	P11021	0.16565
NEF	P40938	0.16718
NEF	P50402	0.16920
NEF	P27348	0.17049
NEF	Q9NZ01	0.17059
NEF	Q9Y285	0.17123
NEF	Q15365	0.17392
NEF	P42704	0.17450
NEF	P13647	0.17586
NEF	Q00325	0.17756
NEF	P62269	0.17792
NEF	P06310	0.17856
NEF	P08238	0.18069
NEF	P31689	0.18388
NEF	P35908	0.18431
NEF	Q7Z4Q2	0.18546
NEF	P23396	0.18679
NEF	Q9Y2L1	0.18710
NEF	P30837	0.18715
NEF	P05023	0.18790
NEF	Q9UJS0	0.18800
NEF	P62249	0.18988
NEF	Q9HAV4	0.18994
NEF	P78527	0.19242
NEF	Q9Y5M8	0.19312
NEF	Q99720	0.19422
NEF	Q8WUM0	0.19449
NEF	Q9Y3Z3	0.19593
NEF	P13645	0.19661
NEF	P27708	0.19890
NEF	Q07021	0.19930
NEF	P42677	0.20114
NEF	P12004	0.20156
NEF	P25705	0.20169
NEF	Q9Y5L0	0.20177
NEF	P20339	0.20221
NEF	P04264	0.20255
NEF	P38646	0.20289
NEF	Q99867	0.20289
NEF	P17987	0.20294
NEF	Q71U36	0.20301
NEF	Q9BUF5	0.20338
NEF	P04350	0.20367
NEF	P68104	0.20432
NEF	P11142	0.20466
NEF	O43592	0.20516
NEF	P68366	0.20661
NEF	P26641	0.20754
NEF	P10809	0.20979
NEF	O95394	0.21050
NEF	Q9BQE3	0.21175
NEF	Q9UNL2	0.21211
NEF	Q53H12	0.21287
NEF	Q9UBX3	0.21302
NEF	Q8IXI1	0.21327
NEF	O43175	0.21426
NEF	Q9BSD7	0.21646
NEF	Q6PEY2	0.21956
NEF	O00141	0.22034
NEF	P63173	0.22098
NEF	O60762	0.22100
NEF	Q13748	0.22264
NEF	P63261	0.22331
NEF	Q13885	0.22374
NEF	P12236	0.22414
NEF	O15027	0.22452
NEF	P17858	0.22627
NEF	P60709	0.22921
NEF	Q02978	0.22930
NEF	P08107	0.22959
NEF	Q15386	0.23141
NEF	Q15388	0.23180
NEF	P23528	0.23189
NEF	Q9BVA1	0.23317
NEF	P22234	0.23488
NEF	P11908	0.23814
NEF	P33993	0.23853
NEF	P11586	0.24130
NEF	O75419	0.24584
NEF	P12235	0.25088
NEF	P51153	0.25102
NEF	P30876	0.25436
NEF	P49327	0.25489
NEF	P55786	0.25554
NEF	P84085	0.25761
NEF	P57088	0.25765
NEF	Q9NP72	0.25916
NEF	P08237	0.25962
NEF	P17980	0.26157
NEF	Q9BT22	0.26331
NEF	P68363	0.26589
NEF	P20700	0.26713
NEF	P46782	0.26862
NEF	Q5VYK3	0.27039
NEF	O14925	0.27254
NEF	P49368	0.27882
NEF	P05141	0.29241
NEF	P68371	0.29596
NEF	P07437	0.29646
NEF	Q9NVH1	0.29892
NEF	P53621	0.29913
NEF	P15531	0.30074
NEF	O75746	0.30745
NEF	P25205	0.30832
NEF	Q13148	0.31778
NEF	P53618	0.33189
NEF	P41250	0.33432
NEF	Q9BVC6	0.33439
NEF	P35606	0.33762
NEF	P52948	0.34238
NEF	P08195	0.35432
NEF	Q92947	0.35501
NEF	P51571	0.35656
NEF	Q99832	0.36265
NEF	Q96CS3	0.36464
NEF	P21912	0.36967
NEF	Q9H9B4	0.37130
NEF	Q9Y512	0.37845
NEF	P46977	0.38014
NEF	Q9UBF2	0.38314
NEF	Q92945	0.38314
NEF	O43447	0.38593
NEF	Q12769	0.38965
NEF	P32119	0.39975
NEF	Q13257	0.40400
NEF	P06733	0.42661
NEF	O00148	0.43398
NEF	O75477	0.43582
NEF	P54132	0.44670
NEF	O43264	0.44797
NEF	P04181	0.45741
NEF	Q15233	0.47206
NEF	O75352	0.47399
NEF	Q8WVX9	0.47411
NEF	O94905	0.48163
NEF	P17812	0.49543
NEF	Q66K14	0.49891
NEF	P42345	0.49940
NEF	P02042	0.50321
NEF	Q9BRP1	0.51384
NEF	A0FGR8	0.53946
NEF	Q9UG63	0.53949
NEF	P18031	0.53961
NEF	P51570	0.54471
NEF	P28340	0.54709
NEF	Q9UBM7	0.55266
NEF	Q92990	0.57943
NEF	O14787	0.58923
NEF	Q02413	0.59290
NEF	P23246	0.61489
NEF	P09543	0.62073
NEF	Q15345	0.62550
NEF	P18085	0.62856
NEF	P48444	0.63787
NEF	Q15645	0.63789
NEF	P22695	0.65379
NEF	Q9UHB9	0.67087
NEF	P61026	0.68217
NEF	P21108	0.69144
NEF	P62070	0.69144
NEF	Q14139	0.69144
NEF	Q9NUQ8	0.69144
NEF	O75943	0.69144
NEF	Q9BW92	0.69144
NEF	Q969M3	0.69144
NEF	Q5VWQ8	0.69144
NEF	P22105	0.69144
NEF	P49619	0.69144
NEF	Q14657	0.69144
NEF	Q9NWW5	0.69144
NEF	O95219	0.69144
NEF	P33121	0.69144
NEF	Q8WUY8	0.69144
NEF	Q8NFH3	0.69144
NEF	Q9NR31	0.69144
NEF	Q9NRZ9	0.69144
NEF	Q14008	0.69144
NEF	P31930	0.69144
NEF	Q8IUH4	0.69144
NEF	P61421	0.69144
NEF	Q9H857	0.69144
NEF	Q9BQ52	0.69144
NEF	O43929	0.69144
NEF	Q9NXE4	0.69144
NEF	P46459	0.69144
NEF	Q9NPL8	0.69144
NEF	P54886	0.69144
NEF	P49815	0.69144
NEF	Q86XI2	0.69144
NEF	P18074	0.69144
NEF	O75351	0.69144
NEF	Q8WWC4	0.69144
NEF	P08311	0.69144
NEF	Q4G163	0.69144
NEF	Q8NI60	0.69144
NEF	Q8TCG1	0.69144
NEF	P22102	0.69144
NEF	O14966	0.69144
NEF	Q9BQT8	0.69144
NEF	O75439	0.69144
NEF	Q15392	0.69144
NEF	O60830	0.69144
NEF	P08559	0.69144
NEF	Q9Y678	0.69144
NEF	P38606	0.69144
NEF	P58400	0.69144
NEF	Q3SXM5	0.69144
NEF	Q9NSD9	0.69144
NEF	Q8NF37	0.69144
NEF	Q9UI09	0.69144
NEF	P57740	0.69144
NEF	Q8IVM0	0.69144
NEF	Q9BZX2	0.69144
NEF	O15269	0.69144
NEF	Q53S58	0.69144
NEF	P31151	0.69144
NEF	O95168	0.69144
NEF	Q9UI12	0.69144
NEF	Q12931	0.69144
NEF	P54709	0.69144
NEF	O60547	0.69144
NEF	Q7Z4W1	0.69144
NEF	O75306	0.69144
NEF	Q8NAX2	0.69144
NEF	Q9BSF4	0.69144
NEF	P61006	0.69144
NEF	Q658P3	0.69144
NEF	Q5JRX3	0.69144
NEF	O60551	0.69144
NEF	Q969X5	0.69144
NEF	O95766	0.69144
NEF	Q9P2H5	0.69144
NEF	O43819	0.70627
NEF	P58004	0.70659
NEF	P61619	0.71253
NEF	Q7L8L6	0.71384
NEF	P22061	0.71557
NEF	Q9NRG9	0.71839
NEF	Q06210	0.72618
NEF	O75880	0.73303
NEF	P11802	0.73934
NEF	A1L0T0	0.74547
NEF	Q9NZJ7	0.75200
NEF	P31040	0.76492
NEF	P42771	0.76798
NEF	P13995	0.79141
NEF	P30419	0.87441
NEF	O14734	0.95619
NEF	28872818	0.98930
NEF	28872818.1	0.99029
P6	19172954	0.00000
P6	21898538	0.00000
P6	28872817	0.00000
P6	28872818	0.00000
P6	28872818.1	0.00000
P6	9628881	0.00000
P6	9629359	0.00000
P6	9629361	0.00000
P6	9629366	0.00000
P6	A0FGR8	0.00000
P6	A1L0T0	0.00000
P6	A1L390	0.00000
P6	A2RRP1	0.00000
P6	A4D1E9	0.00000
P6	A5A3E0	0.00000
P6	A6NCS4	0.00000
P6	A6NHL2	0.00000
P6	A6ZKI3	0.00000
P6	O00116	0.00000
P6	O00139	0.00000
P6	O00141	0.00000
P6	O00148	0.00000
P6	O00165	0.00000
P6	O00178	0.00000
P6	O00213	0.00000
P6	O00217	0.00000
P6	O00221	0.00000
P6	O00222	0.00000
P6	O00231	0.00000
P6	O00232	0.00000
P6	O00264	0.00000
P6	O00267	0.00000
P6	O00303	0.00000
P6	O00410	0.00000
P6	O00411	0.00000
P6	O00425	0.00000
P6	O00468	0.00000
P6	O00469	0.00000
P6	O00483	0.00000
P6	O00487	0.00000
P6	O00507	0.00000
P6	O00541	0.00000
P6	O00560	0.00000
P6	O00567	0.00000
P6	O00571	0.00000
P6	O00743	0.00000
P6	O14490	0.00000
P6	O14519	0.00000
P6	O14545	0.00000
P6	O14562	0.00000
P6	O14579	0.00000
P6	O14647	0.00000
P6	O14654	0.00000
P6	O14656	0.00000
P6	O14734	0.00000
P6	O14735	0.00000
P6	O14744	0.00000
P6	O14787	0.00000
P6	O14802	0.00000
P6	O14813	0.00000
P6	O14818	0.00000
P6	O14828	0.00000
P6	O14880	0.00000
P6	O14893	0.00000
P6	O14920	0.00000
P6	O14925	0.00000
P6	O14929	0.00000
P6	O14949	0.00000
P6	O14966	0.00000
P6	O14967	0.00000
P6	O14974	0.00000
P6	O14976	0.00000
P6	O14979	0.00000
P6	O14980	0.00000
P6	O14983	0.00000
P6	O15014	0.00000
P6	O15027	0.00000
P6	O15042	0.00000
P6	O15047	0.00000
P6	O15116	0.00000
P6	O15160	0.00000
P6	O15162	0.00000
P6	O15173	0.00000
P6	O15226	0.00000
P6	O15228	0.00000
P6	O15235	0.00000
P6	O15264	0.00000
P6	O15269	0.00000
P6	O15355	0.00000
P6	O15360	0.00000
P6	O15371	0.00000
P6	O15372	0.00000
P6	O15397	0.00000
P6	O15440	0.00000
P6	O15446	0.00000
P6	O15460	0.00000
P6	O15504	0.00000
P6	O15511	0.00000
P6	O15523	0.00000
P6	O43143	0.00000
P6	O43149	0.00000
P6	O43169	0.00000
P6	O43172	0.00000
P6	O43175	0.00000
P6	O43237	0.00000
P6	O43242	0.00000
P6	O43264	0.00000
P6	O43290	0.00000
P6	O43291	0.00000
P6	O43292	0.00000
P6	O43318	0.00000
P6	O43324	0.00000
P6	O43347	0.00000
P6	O43353	0.00000
P6	O43390	0.00000
P6	O43395	0.00000
P6	O43447	0.00000
P6	O43502	0.00000
P6	O43504	0.00000
P6	O43542	0.00000
P6	O43592	0.00000
P6	O43660	0.00000
P6	O43684	0.00000
P6	O43805	0.00000
P6	O43818	0.00000
P6	O43819	0.00000
P6	O43823	0.00000
P6	O43852	0.00000
P6	O43854	0.00000
P6	O43865	0.00000
P6	O43896	0.00000
P6	O43929	0.00000
P6	O43933	0.00000
P6	O60220	0.00000
P6	O60232	0.00000
P6	O60256	0.00000
P6	O60264	0.00000
P6	O60287	0.00000
P6	O60293	0.00000
P6	O60306	0.00000
P6	O60313	0.00000
P6	O60437	0.00000
P6	O60488	0.00000
P6	O60493	0.00000
P6	O60506	0.00000
P6	O60518	0.00000
P6	O60522	0.00000
P6	O60524	0.00000
P6	O60547	0.00000
P6	O60551	0.00000
P6	O60563	0.00000
P6	O60610	0.00000
P6	O60613	0.00000
P6	O60762	0.00000
P6	O60812	0.00000
P6	O60830	0.00000
P6	O60831	0.00000
P6	O60832	0.00000
P6	O60841	0.00000
P6	O60884	0.00000
P6	O60902	0.00000
P6	O75096	0.00000
P6	O75122	0.00000
P6	O75127	0.00000
P6	O75140	0.00000
P6	O75152	0.00000
P6	O75155	0.00000
P6	O75179	0.00000
P6	O75190	0.00000
P6	O75251	0.00000
P6	O75306	0.00000
P6	O75319	0.00000
P6	O75323	0.00000
P6	O75351	0.00000
P6	O75352	0.00000
P6	O75394	0.00000
P6	O75400	0.00000
P6	O75419	0.00000
P6	O75439	0.00000
P6	O75477	0.00000
P6	O75489	0.00000
P6	O75494	0.00000
P6	O75526	0.00000
P6	O75533	0.00000
P6	O75534	0.00000
P6	O75569	0.00000
P6	O75592	0.00000
P6	O75607	0.00000
P6	O75616	0.00000
P6	O75643	0.00000
P6	O75683	0.00000
P6	O75688	0.00000
P6	O75691	0.00000
P6	O75694	0.00000
P6	O75746	0.00000
P6	O75817	0.00000
P6	O75818	0.00000
P6	O75821	0.00000
P6	O75828	0.00000
P6	O75832	0.00000
P6	O75880	0.00000
P6	O75934	0.00000
P6	O75943	0.00000
P6	O75947	0.00000
P6	O75955	0.00000
P6	O75964	0.00000
P6	O75976	0.00000
P6	O76021	0.00000
P6	O76031	0.00000
P6	O76061	0.00000
P6	O76071	0.00000
P6	O94761	0.00000
P6	O94788	0.00000
P6	O94822	0.00000
P6	O94833	0.00000
P6	O94850	0.00000
P6	O94901	0.00000
P6	O94905	0.00000
P6	O94916	0.00000
P6	O94919	0.00000
P6	O94921	0.00000
P6	O94973	0.00000
P6	O95059	0.00000
P6	O95071	0.00000
P6	O95104	0.00000
P6	O95163	0.00000
P6	O95168	0.00000
P6	O95197	0.00000
P6	O95202	0.00000
P6	O95219	0.00000
P6	O95232	0.00000
P6	O95248	0.00000
P6	O95292	0.00000
P6	O95294	0.00000
P6	O95299	0.00000
P6	O95302	0.00000
P6	O95347	0.00000
P6	O95359	0.00000
P6	O95363	0.00000
P6	O95373	0.00000
P6	O95389	0.00000
P6	O95391	0.00000
P6	O95394	0.00000
P6	O95399	0.00000
P6	O95433	0.00000
P6	O95450	0.00000
P6	O95453	0.00000
P6	O95470	0.00000
P6	O95477	0.00000
P6	O95573	0.00000
P6	O95602	0.00000
P6	O95685	0.00000
P6	O95714	0.00000
P6	O95716	0.00000
P6	O95718	0.00000
P6	O95758	0.00000
P6	O95766	0.00000
P6	O95793	0.00000
P6	O95816	0.00000
P6	O95819	0.00000
P6	O95831	0.00000
P6	O95864	0.00000
P6	O95873	0.00000
P6	O96000	0.00000
P6	O96005	0.00000
P6	O96008	0.00000
P6	O96028	0.00000
P6	P00338	0.00000
P6	P00403	0.00000
P6	P00846	0.00000
P6	P00995	0.00000
P6	P01605	0.00000
P6	P01625	0.00000
P6	P01859	0.00000
P6	P01889	0.00000
P6	P01891	0.00000
P6	P01892	0.00000
